Situation Provider Secondary Impression Code List (eSituation.12)
NA
"""N93.9"""
"""T14.90"""
"""R53.1"""
"""R10.0"""
"""R41.82"""
"""R09.2"""
"""R40.20"""
"""S59.91"""
"""R00.1"""
"""J98.9"""
"""G89.1"""
"""R00.0"""
"""T17.9"""
"""M54.9"""
"""R68.83"""
"""R05"""
"""J80"""
"""S39.91"""
"""S09.93"""
"""K59.1"""
"""R42"""
"""Z74.01"""
"""T50.994"""
"""R55"""
"""U07.1"""
"""R53.81"""
"""K59.00"""
"""M25.571"""
"""I46.9"""
"""R47.01"", ""R11.0"", ""R42"", ""R47.81"""
"""R10.84"""
"""B99.9"""
"""F41.9"""
"""G89.11"""
"""S39.93"""
"""K59.1"", ""G89.1"", ""M54.9"""
"""R10.811"""
"""S49.9"""
"""D49"""
"""R07.89"""
"""R07.1"""
"""S09.90"""
"""Z74.3"""
"""R29.6"""
"""R40.4"", ""E13.649"""
"""R11.1"""
"""R50.9"""
"""F10.9"""
"""S69.9"""
"""G40.909"""
"""M54.9"", ""R10.2"""
"""J45.901"""
"""I95.9"""
"""G89.1"", ""R10.2"""
"""F99"""
"""R10.2"""
"""J18.9"""
"""F10.92"""
"""R51"""
"""J96.9"""
"""R45.89"""
"""T67.5"""
"""R06.02"""
"""R07.9"""
"""S99.91"""
"""G89.2"""
"""J81.0"""
"""R52"""
"""M79.662"""
"""E13.64"""
"""A41.9"""
"""S89.9"""
"""S79.91"""
"""E86.0"""
"""S19.9"""
"""O03"""
"""I49.9"""
"""I63.9"""
"""G89.1"", ""R53.1"""
"""T68"""
"""E66.9"""
"""R45.6"""
"""G45.9"""
"""J11"""
"""S09.90"", ""S89.9"""
"""H53.9"""
"""K22.2"""
"""T14.8"""
"""M25.511"""
"""Z74.09"""
"""I10"""
"""G45.9"", ""I63.9"", ""R41.82"""
"""Z33.1"", ""R58"""
"""R45.851"""
"""S59.90"""
"""Z99.81"""
"""F10.239"""
"""R53.83"""
"""J96.21"""
"""R53.1"", ""R41.82"""
"""F13"""
"""E86.1"""
"""I20.9"""
"""J44.1"""
"""K08.8"""
"""Z33.1"", ""D64.9"""
"""T40.5X4"""
"""F10.120"""
"""R19.7"""
"""E13.65"""
"""Z00.00"""
"""R68.89"""
"""F41.1"""
"""Z74.01"", ""G89.1"", ""R53.1"""
"""N39.0"""
"""M62.81"""
"""R50.9"", ""R53.1"", ""B99.9"""
"""I20.9"", ""R07.89"""
"""J80"", ""B99.9"", ""E86.0"", ""R50.9"""
"""Z74.1"""
"""K92.2"""
"""R58"""
"""S59.90"", ""S79.91"""
"""M79.6"""
"""B97.29"""
"""F03.90"""
"""G45.9"", ""G40.909"""
"""M62.82"""
"""L08.9"""
"""R53.1"", ""H53.9"""
"""R51.9"", ""S09.90XA"""
"""R56.9"""
"""T50.904"""
"""R06.00"""
"""R53.1"", ""K92.0"""
"""I21.4"""
"""J44.9"""
"""N39.0"", ""B99.9"""
"""R68.83"", ""R11.0"", ""R50.82"""
"""R11.0"""
"""A41.9"", ""R53.1"", ""N39.9"""
"""I20.0"""
"""D49.3"""
"""D49.89"""
"""R25.1"", ""R11.2"""
"""J80"", ""J98.9"""
"""R53.1"", ""G89.2"""
